,ID,area_type,availability,location,size,society,total_sqft,bath,balcony,price,avg_2bhk_rent,dist_from_city,sqft
4193,4193,Super built-up  Area,Ready To Move,Banashankari,3 BHK,Bregae ,1700,3.0,2.0,125.0,15107.0,11.2,3
4194,4194,Super built-up  Area,Ready To Move,Bommasandra,3 BHK,Niara S,1478,2.0,,44.0,15500.0,21.7,3
4195,4195,Super built-up  Area,Ready To Move,Defence Colony,4 BHK,Masta A,6600,4.0,,986.0,,4.2,4
4196,4196,Super built-up  Area,Ready To Move,Banashankari,2 BHK,,1020,2.0,2.0,40.79,15107.0,11.2,2
4197,4197,Plot  Area,Ready To Move,Nagarbhavi,2 Bedroom,,1200,2.0,1.0,150.0,16334.0,17.0,2
4198,4198,Built-up  Area,Ready To Move,Yelahanka,3 BHK,,1275,2.0,2.0,95.0,8500.0,20.8,3
4199,4199,Built-up  Area,Ready To Move,Cambridge Layout,4 Bedroom,,1600,3.0,1.0,165.0,,1.9,4
4200,4200,Super built-up  Area,Ready To Move,Kanakapura,2 BHK,SPavenc,1110,2.0,2.0,38.85,22000.0,47.7,2
4201,4201,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Baveles,1627.86,3.0,2.0,88.0,19750.0,12.9,3
4202,4202,Built-up  Area,Ready To Move,Byagadadhenahalli,2 BHK,VBavaai,620,2.0,1.0,22.0,,28.3,2
4203,4203,Plot  Area,Ready To Move,Whitefield,4 Bedroom,Prrry M,3004,4.0,2.0,285.0,14981.0,17.3,4
4204,4204,Super built-up  Area,18-May,Hosa Road,2 BHK,Pamesy ,1133,2.0,1.0,52.0,2283.0,15.7,2
4205,4205,Super built-up  Area,Ready To Move,Hennur Road,2 BHK,Gaodsch,1182,2.0,2.0,82.5,,14.4,2
4206,4206,Super built-up  Area,Ready To Move,Tumkur Road,3 BHK,SosonGa,1500,3.0,3.0,100.0,,20.9,3
4207,4207,Super built-up  Area,Ready To Move,Hebbal Kempapura,4 BHK,GonumPl,3900,5.0,,360.0,,13.4,4
4208,4208,Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Srconor,1200,2.0,2.0,58.0,16620.0,10.9,2
4209,4209,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1128,2.0,1.0,48.79,,15.3,2
4210,4210,Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Sariaat,2215 - 2475,,,293.0,,8.3,3
4211,4211,Built-up  Area,Ready To Move,Jayanagar,2 BHK,,900,2.0,2.0,110.0,20563.0,6.9,2
4212,4212,Built-up  Area,Ready To Move,Amruthahalli,2 BHK,NCondia,1100,2.0,1.0,45.0,,14.4,2
4213,4213,Super built-up  Area,Ready To Move,Kengeri Satellite Town,2 BHK,Mameser,635,1.0,1.0,22.0,15000.0,16.9,2
4214,4214,Super built-up  Area,Ready To Move,Ardendale,4 BHK,AWharde,2062,3.0,,140.0,,23.1,4
4215,4215,Built-up  Area,Ready To Move,Thanisandra,3 BHK,G conTh,1874,4.0,1.0,130.0,13500.0,11.5,3
4216,4216,Plot  Area,18-Apr,Vidyaranyapura,4 Bedroom,,600,3.0,2.0,78.0,9675.0,18.0,4
4217,4217,Super built-up  Area,18-Jun,Old Madras Road,2 BHK,Saesttt,1171,2.0,2.0,75.0,,4.7,2
4218,4218,Super built-up  Area,Ready To Move,Sarjapur,3 BHK,,2020,3.0,3.0,85.0,45000.0,17.2,3
4219,4219,Super built-up  Area,18-Jan,8th Phase JP Nagar,2 BHK,,1059,2.0,2.0,34.5,,14.5,2
4220,4220,Super built-up  Area,Ready To Move,Panathur,3 BHK,Saite G,1315,2.0,1.0,59.1,16000.0,14.2,3
4221,4221,Super built-up  Area,Ready To Move,Jakkur,3 BHK,BrdgeNo,1760,3.0,2.0,110.0,18636.0,12.9,3
4222,4222,Built-up  Area,Ready To Move,Sampangi Rama Nagar,2 Bedroom,,1200,2.0,1.0,125.0,,,2
4223,4223,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,Koagati,1192,2.0,1.0,62.0,,14.4,3
4224,4224,Super built-up  Area,19-Jun,Hebbal,3 BHK,Raard B,1645,3.0,2.0,121.0,17340.0,11.1,3
4225,4225,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Veales ,1250,2.0,2.0,72.0,14981.0,17.3,2
4226,4226,Super built-up  Area,19-Dec,Whitefield,1 BHK,Oreldhi,524 - 894,1.0,0.0,34.385,14981.0,17.3,1
4227,4227,Super built-up  Area,Ready To Move,Whitefield,2 BHK,,1340,2.0,1.0,77.0,14981.0,17.3,2
4228,4228,Built-up  Area,Ready To Move,Cooke Town,3 BHK,,2388,4.0,3.0,239.0,18417.0,5.4,3
4229,4229,Super built-up  Area,18-Jun,Hosa Road,2 BHK,Sosisic,1369.1,2.0,1.0,104.0,2283.0,15.7,2
4230,4230,Super built-up  Area,Ready To Move,Jalahalli West,2 BHK,,1355,2.0,3.0,75.0,,17.5,2
4231,4231,Built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,,1150,2.0,2.0,65.0,,18.8,2
4232,4232,Super built-up  Area,19-Dec,Kanakapura,3 BHK,GoityEt,1938,3.0,3.0,113.0,22000.0,47.7,3
4233,4233,Super built-up  Area,19-Jun,Begur Road,4 BHK,,2462,4.0,3.0,124.0,,10.8,4
4234,4234,Super built-up  Area,Ready To Move,Budigere,3 BHK,PrityTr,1636,3.0,2.0,85.0,,30.9,3
4235,4235,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1430,2.0,2.0,75.0,,13.8,3
4236,4236,Super built-up  Area,Ready To Move,BEML Layout 5th stage,3 BHK,,2000,3.0,2.0,85.0,,,3
4237,4237,Carpet  Area,18-May,Electronic City Phase II,3 BHK,MJtroty,993,2.0,2.0,50.0,11500.0,19.3,3
4238,4238,Plot  Area,Ready To Move,Laggere,4 Bedroom,,1260,4.0,1.0,150.0,,15.7,4
4239,4239,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1700,3.0,3.0,88.0,,26.5,3
4240,4240,Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Shana S,1270,2.0,2.0,78.0,8500.0,20.8,2
4241,4241,Plot  Area,18-Apr,Anjanapura,3 Bedroom,,1500,3.0,1.0,121.0,,18.2,3
4242,4242,Built-up  Area,Ready To Move,Koramangala,3 BHK,,2300,3.0,3.0,290.0,2117.0,8.3,3
4243,4243,Plot  Area,18-Mar,Hunasamaranahalli,4 Bedroom,EmardBo,7500,4.0,2.0,900.0,,,4
4244,4244,Super built-up  Area,Ready To Move,Marathahalli,3 BHK,,1650,3.0,3.0,86.45,16620.0,10.9,3
4245,4245,Super built-up  Area,Ready To Move,Panathur,2 BHK,Suriaa ,1109,2.0,1.0,63.0,16000.0,14.2,2
4246,4246,Super built-up  Area,Ready To Move,Pragathi Nagar,2 BHK,Metrais,1280,2.0,1.0,49.75,,,2
4247,4247,Built-up  Area,Ready To Move,Sarjapur,4 Bedroom,,2885,3.0,1.0,185.0,45000.0,17.2,4
4248,4248,Plot  Area,Ready To Move,Banashankari,9 Bedroom,,1200,9.0,1.0,145.0,15107.0,11.2,9
4249,4249,Plot  Area,Ready To Move,Devanahalli,3 Bedroom,Prowser,1600,3.0,2.0,180.0,17302.0,38.7,3
4250,4250,Super built-up  Area,Ready To Move,Kothanur,3 BHK,,1462,3.0,3.0,71.0,16375.0,11.8,3
4251,4251,Super built-up  Area,19-Mar,Marathahalli,1 BHK,Unezes ,607,1.0,1.0,35.0,16620.0,10.9,1
4252,4252,Super built-up  Area,Ready To Move,Kammasandra,2 BHK,,930,2.0,0.0,25.0,,21.2,2
4253,4253,Plot  Area,17-Nov,Varthur,4 Bedroom,,4500,5.0,2.0,300.0,9483.0,17.4,4
4254,4254,Plot  Area,Ready To Move,Sahakara Nagar,5 Bedroom,,1200,5.0,,160.0,,13.3,5
4255,4255,Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,,2600,3.0,1.0,237.0,,8.3,3
4256,4256,Super built-up  Area,Ready To Move,JP Nagar,4 BHK,,3000,4.0,2.0,140.0,,9.9,4
4257,4257,Super built-up  Area,18-May,Electronic City Phase II,3 BHK,Coomee ,1418,3.0,2.0,52.47,11500.0,19.3,3
4258,4258,Built-up  Area,Ready To Move,Ramesh Nagar,2 Bedroom,,4200,1.0,2.0,160.0,,,2
4259,4259,Built-up  Area,Ready To Move,EPIP Zone,2 BHK,ValiaCa,1125,2.0,1.0,65.0,,14.6,2
4260,4260,Super built-up  Area,Ready To Move,CV Raman Nagar,3 BHK,Pu270a ,1825,3.0,2.0,126.0,16500.0,7.2,3
4261,4261,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Veales ,1320,2.0,3.0,79.5,14981.0,17.3,2
4262,4262,Built-up  Area,Ready To Move,JP Nagar,4 Bedroom,,3000,4.0,2.0,140.0,,9.9,4
4263,4263,Super built-up  Area,Ready To Move,HAL 2nd Stage,3 BHK,MamalPr,1490,2.0,2.0,300.0,,5.6,3
4264,4264,Plot  Area,Ready To Move,8th block Koramangala,4 Bedroom,,1650,3.0,1.0,300.0,,5.4,4
4265,4265,Super built-up  Area,20-Dec,Whitefield,2 BHK,Oreldhi,750,2.0,1.0,52.7,14981.0,17.3,2
4266,4266,Super built-up  Area,19-Dec,Yelahanka,3 BHK,Masser ,1400,2.0,2.0,80.54,8500.0,20.8,3
4267,4267,Super built-up  Area,Ready To Move,Sathya Sai Layout,4 BHK,Prowshi,4104,4.0,3.0,360.0,,18.0,4
4268,4268,Built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,,5000,4.0,0.0,375.0,,9.6,4
4269,4269,Plot  Area,Ready To Move,Mahadevpura,5 Bedroom,,3295,4.0,2.0,260.0,,10.3,5
4270,4270,Plot  Area,Ready To Move,A Narayanapura,4 Bedroom,,1150,3.0,1.0,110.0,,8.1,4
4271,4271,Plot  Area,18-Jul,Whitefield,3 Bedroom,,1200,3.0,1.0,61.96,14981.0,17.3,3
4272,4272,Built-up  Area,Ready To Move,Poorna Pragna Layout,2 BHK,Pathira,965,2.0,2.0,48.0,,10.3,2
4273,4273,Plot  Area,Ready To Move,Gottigere,1 Bedroom,,812,1.0,1.0,26.0,11000.0,15.2,1
4274,4274,Super built-up  Area,Ready To Move,KR Puram,2 BHK,HovasTe,1100,2.0,2.0,43.0,,11.9,2
4275,4275,Super built-up  Area,Ready To Move,Whitefield,2 BHK,SSthamh,1180,2.0,2.0,41.0,14981.0,17.3,2
4276,4276,Super built-up  Area,Ready To Move,HSR Layout,2 BHK,NRosete,1145,2.0,2.0,48.0,20521.0,10.5,2
4277,4277,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1027,2.0,1.0,44.0,,14.9,2
4278,4278,Super built-up  Area,18-Apr,Silk Board,2 BHK,,1215,2.0,2.0,49.85,,7.8,2
4279,4279,Plot  Area,Ready To Move,Hegde Nagar,2 Bedroom,,1200,2.0,0.0,75.0,,13.7,2
4280,4280,Super built-up  Area,Ready To Move,Kenchenahalli,2 BHK,AriosPa,1015,2.0,2.0,58.0,,21.8,2
4281,4281,Plot  Area,18-May,Kaggalipura,3 Bedroom,AxvamTa,2400,3.0,1.0,165.0,,32.9,3
4282,4282,Plot  Area,Ready To Move,Whitefield,4 Bedroom,Prrry M,3000,4.0,3.0,306.0,14981.0,17.3,4
4283,4283,Built-up  Area,Ready To Move,7th Phase JP Nagar,3 Bedroom,,3300,4.0,3.0,160.0,,11.0,3
4284,4284,Super built-up  Area,Ready To Move,Puttanahalli,2 BHK,,1076,2.0,2.0,52.0,,20.0,2
4285,4285,Super built-up  Area,18-Dec,JP Nagar,2 BHK,Shestut,1300,2.0,1.0,109.0,,9.9,2
4286,4286,Built-up  Area,Ready To Move,Hebbal Kempapura,2 BHK,Goateds,1300,2.0,2.0,102.0,,13.4,2
4287,4287,Super built-up  Area,19-Jun,Hosa Road,3 BHK,Sosisic,1512,3.0,1.0,123.0,2283.0,15.7,3
4288,4288,Carpet  Area,18-Dec,Bhoganhalli,3 BHK,Rosha I,1053.4,3.0,1.0,88.91,,15.3,3
4289,4289,Super built-up  Area,Ready To Move,Yeshwanthpur,1 BHK,VSlistr,540 - 670,1.0,0.0,41.745,,13.4,1
4290,4290,Super built-up  Area,Ready To Move,Hormavu,2 BHK,NStusD ,1153,2.0,1.0,65.0,,11.9,2
4291,4291,Plot  Area,Ready To Move,Virat Nagar,2 Bedroom,,2080,2.0,1.0,150.0,,9.5,2
4292,4292,Super built-up  Area,Ready To Move,Hulimavu,2 BHK,RatosAr,1255,2.0,2.0,69.0,11000.0,15.0,2
4293,4293,Built-up  Area,Ready To Move,Bannerghatta Road,4 BHK,,315Sq. Yards,5.0,,260.0,,18.8,4
4294,4294,Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PueraRi,1583,3.0,3.0,109.0,16620.0,10.9,3
4295,4295,Super built-up  Area,Ready To Move,Kundalahalli Colony,2 BHK,Goourta,1505,2.0,2.0,90.0,,13.8,2
4296,4296,Super built-up  Area,Ready To Move,Kathriguppe,3 BHK,,1365,2.0,2.0,75.08,,9.6,3
4297,4297,Plot  Area,Ready To Move,Dwarka Nagar,3 Bedroom,,1200,3.0,3.0,95.75,,,3
4298,4298,Super built-up  Area,Ready To Move,Amblipura,3 BHK,IDldsin,1810,4.0,3.0,148.0,,13.2,3
4299,4299,Built-up  Area,Ready To Move,Magadi Road,1 Bedroom,,440,1.0,0.0,35.0,,21.7,1
4300,4300,Super built-up  Area,Ready To Move,Subramanyapura,2 BHK,Mayne A,975,2.0,1.0,63.0,13250.0,16.0,2
4301,4301,Super built-up  Area,Ready To Move,Doddagubbi,2 BHK,,1250,2.0,3.0,39.0,,15.6,2
4302,4302,Super built-up  Area,Ready To Move,Gopalkrishna Nagar,3 BHK,MJarlPe,1530,2.0,1.0,97.0,,18.6,3
4303,4303,Super built-up  Area,Ready To Move,Kereguddadahalli,3 BHK,DSdorSp,1300,2.0,2.0,39.0,,19.4,3
4304,4304,Super built-up  Area,Ready To Move,Channasandra,2 BHK,,1115,2.0,1.0,40.0,,19.6,2
4305,4305,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,SJityaz,1308,2.0,1.0,83.0,,17.2,2
4306,4306,Super built-up  Area,Ready To Move,Parappana Agrahara,2 BHK,Peide L,1194,2.0,2.0,47.0,,14.6,2
4307,4307,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1490,2.0,2.0,59.6,19750.0,12.9,3
4308,4308,Plot  Area,Ready To Move,Bannerghatta Road,4 Bedroom,,10000,4.0,0.0,450.0,,18.8,4
4309,4309,Super built-up  Area,19-Apr,Sarjapur  Road,3 BHK,Brareio,1592,3.0,1.0,91.0,,17.2,3
4310,4310,Super built-up  Area,18-Jun,Rajaji Nagar,2 BHK,Puwerun,1222,2.0,0.0,112.0,,9.6,2
4311,4311,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1267,2.0,2.0,42.85,,15.3,2
4312,4312,Super built-up  Area,Ready To Move,Balagere,1 BHK,Soresea,656,1.0,1.0,53.0,,16.1,1
4313,4313,Plot  Area,Ready To Move,Dodda Nekkundi,4 Bedroom,Adstah ,3400,4.0,3.0,530.0,,11.9,4
4314,4314,Built-up  Area,Ready To Move,Garudachar Palya,4 BHK,NatanNi,4500,5.0,,400.0,,11.9,4
4315,4315,Plot  Area,18-Nov,Chandapura,2 Bedroom,,1200,1.0,1.0,36.0,11714.0,24.0,2
4316,4316,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1698,3.0,2.0,102.0,13500.0,11.5,3
4317,4317,Built-up  Area,Ready To Move,Tata Nagar,3 BHK,Karchru,1500,3.0,2.0,70.0,,14.2,3
4318,4318,Plot  Area,Ready To Move,Sunkadakatte,4 Bedroom,,2000,5.0,0.0,80.0,,18.4,4
4319,4319,Super built-up  Area,18-Mar,Electronic City,2 BHK,Prarkun,1152,2.0,1.0,65.75,,18.1,2
4320,4320,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1 BHK,,550,1.0,0.0,21.0,,15.3,1
4321,4321,Super built-up  Area,Ready To Move,Pattandur Agrahara,2 BHK,ShaleSp,900,2.0,2.0,42.0,,16.0,2
4322,4322,Super built-up  Area,18-Mar,Rajarajeshwari nagar,3 BHK,,1410,2.0,2.0,45.12,,,3
4323,4323,Built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1419,2.0,3.0,73.0,,13.8,3
4324,4324,Super built-up  Area,Ready To Move,Amruthahalli,2 BHK,,1200,2.0,1.0,55.0,,14.4,2
4325,4325,Super built-up  Area,Ready To Move,AECS Layout,3 BHK,,1800,3.0,3.0,65.0,,13.8,3
4326,4326,Super built-up  Area,Ready To Move,Gottigere,2 BHK,Drente ,990,2.0,1.0,40.0,11000.0,15.2,2
4327,4327,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1016,2.0,1.0,45.0,,17.2,2
4328,4328,Super built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,Saavenc,1100,2.0,0.0,39.0,,18.8,2
4329,4329,Built-up  Area,Ready To Move,Ramamurthy Nagar,4 BHK,,850,2.0,1.0,65.0,14647.0,11.7,4
4330,4330,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Rabow R,1095,2.0,1.0,35.0,14981.0,17.3,2
4331,4331,Super built-up  Area,Ready To Move,Rajarajeshwarinagar,3 BHK,,2000,3.0,2.0,85.0,,,3
4332,4332,Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1444,2.0,2.0,70.0,,30.9,2
4333,4333,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Nillsre,1415,2.0,3.0,67.0,14981.0,17.3,2
4334,4334,Plot  Area,Ready To Move,Jinkethimmanahalli,3 Bedroom,,1500,2.0,1.0,130.0,,,3
4335,4335,Super built-up  Area,Ready To Move,Daadys Gaarden Layout,3 BHK,InockHo,1600,3.0,3.0,72.0,,,3
4336,4336,Super built-up  Area,Ready To Move,Whitefield,2 BHK,SMuilan,1105,2.0,1.0,41.36,14981.0,17.3,2
4337,4337,Super built-up  Area,18-Dec,Electronic City,3 BHK,S2oveat,1225,3.0,0.0,45.03,,18.1,3
4338,4338,Super built-up  Area,Ready To Move,Frazer Town,3 BHK,Prook M,2560,3.0,2.0,265.0,22500.0,4.0,3
4339,4339,Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,,1080,2.0,1.0,37.8,,26.5,2
4340,4340,Plot  Area,Ready To Move,Dasarahalli,7 Bedroom,,2400,3.0,3.0,150.0,,29.4,7
4341,4341,Super built-up  Area,18-Aug,Talaghattapura,3 BHK,Sodgere,1856,3.0,2.0,135.0,21711.0,17.1,3
4342,4342,Super built-up  Area,Ready To Move,Haralur Road,3 BHK,NRowse ,1464,3.0,2.0,56.0,,14.9,3
4343,4343,Plot  Area,Ready To Move,Vishwapriya Nagar,6 Bedroom,,2100,6.0,2.0,71.0,,12.0,6
4344,4344,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Itvas S,1150,2.0,2.0,77.0,,17.2,2
4345,4345,Plot  Area,Ready To Move,Abbigere,5 Bedroom,,1200,4.0,1.0,98.0,,18.4,5
4346,4346,Super built-up  Area,18-Dec,Whitefield,3 BHK,Prtates,1650 - 2538,,,113.19,14981.0,17.3,3
4347,4347,Super built-up  Area,Ready To Move,5th Phase JP Nagar,3 BHK,MBncele,1485,2.0,2.0,67.0,,10.9,3
4348,4348,Super built-up  Area,Ready To Move,Vimanapura,3 BHK,Inion P,2500,3.0,3.0,75.0,,,3
4349,4349,Plot  Area,18-Aug,Whitefield,2 Bedroom,,1200,2.0,1.0,45.0,14981.0,17.3,2
4350,4350,Super built-up  Area,18-May,Hennur Road,2 BHK,Koagati,1036,2.0,1.0,59.46,,14.4,2
4351,4351,Plot  Area,Ready To Move,Whitefield,4 Bedroom,VDe 1Du,3445,5.0,3.0,270.0,14981.0,17.3,4
4352,4352,Super built-up  Area,Ready To Move,Dodsworth Layout,2 BHK,Ciques ,1400,2.0,2.0,80.0,,18.7,2
4353,4353,Super built-up  Area,18-Jul,Bommanahalli,2 BHK,,1110,2.0,2.0,33.0,13625.0,9.6,2
4354,4354,Built-up  Area,Ready To Move,Kodichikkanahalli,2 BHK,Saire S,1150,2.0,3.0,48.0,,11.3,2
4355,4355,Super built-up  Area,Ready To Move,Kenchenahalli,1 BHK,AriosPa,715,1.0,1.0,45.0,,21.8,1
4356,4356,Plot  Area,Ready To Move,Magadi Road,4 Bedroom,,1200,4.0,0.0,130.0,,21.7,4
4357,4357,Plot  Area,Ready To Move,Rajaji Nagar,5 Bedroom,,1200,3.0,1.0,260.0,,9.6,5
4358,4358,Super built-up  Area,Ready To Move,Jakkur,4 BHK,UNERA P,2283,4.0,2.0,130.0,18636.0,12.9,4
4359,4359,Plot  Area,Ready To Move,1st Stage Radha Krishna Layout,6 Bedroom,,1790,5.0,1.0,250.0,,,6
4360,4360,Super built-up  Area,18-Apr,Hormavu,3 BHK,,1453,2.0,2.0,43.58,,11.9,3
4361,4361,Built-up  Area,Ready To Move,Nagarbhavi,3 BHK,Vaows M,1400,2.0,1.0,85.0,16334.0,17.0,3
4362,4362,Super built-up  Area,Ready To Move,Padmanabhanagar,3 BHK,Naasyak,1400,3.0,0.0,65.0,,11.3,3
4363,4363,Super built-up  Area,Ready To Move,Whitefield,3 BHK,Mithmn ,1700,3.0,1.0,140.0,14981.0,17.3,3
4364,4364,Super built-up  Area,18-Dec,Kanakpura Road,3 BHK,PrityFa,1591,3.0,1.0,120.0,,26.5,3
4365,4365,Super built-up  Area,Ready To Move,Nagarbhavi,3 BHK,Deens G,1515,2.0,1.0,79.0,16334.0,17.0,3
4366,4366,Built-up  Area,Ready To Move,Marathahalli,5 Bedroom,,2500,3.0,3.0,200.0,16620.0,10.9,5
4367,4367,Super built-up  Area,18-Aug,Chandapura,2 BHK,SunceEs,975,2.0,1.0,24.86,11714.0,24.0,2
4368,4368,Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,1382,2.0,2.0,76.18,,13.4,3
4369,4369,Plot  Area,Ready To Move,Nagasandra,7 Bedroom,,1750,5.0,2.0,350.0,,17.6,7
4370,4370,Super built-up  Area,Ready To Move,Sector 1 HSR Layout,3 BHK,SodilDa,1533,3.0,2.0,150.0,,10.6,3
4371,4371,Super built-up  Area,18-Feb,Cunningham Road,3 BHK,Lelia M,3815,3.0,1.0,763.0,,4.3,3
4372,4372,Super built-up  Area,Ready To Move,Amarjyothi Colony,2 BHK,,1100,2.0,2.0,38.0,,,2
4373,4373,Super built-up  Area,Ready To Move,Dairy Circle,4 BHK,Soeurri,3730,6.0,2.0,450.0,,6.9,4
4374,4374,Super built-up  Area,Ready To Move,Banashankari Stage II,3 BHK,,1500,2.0,1.0,120.0,,9.5,3
4375,4375,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Rarthne,1391,2.0,2.0,64.5,8500.0,20.8,3
4376,4376,Super built-up  Area,Ready To Move,Begur Road,2 BHK,Dhalsh ,1160,2.0,2.0,42.92,,10.8,2
4377,4377,Built-up  Area,Ready To Move,Chandapura,1 BHK,,620,1.0,1.0,27.0,11714.0,24.0,1
4378,4378,Plot  Area,Ready To Move,MS Pallya,8 Bedroom,,2400,9.0,3.0,350.0,,17.0,8
4379,4379,Plot  Area,Ready To Move,Vidyaranyapura,8 Bedroom,,1200,7.0,3.0,130.0,9675.0,18.0,8
4380,4380,Built-up  Area,18-Jun,Whitefield,4 Bedroom,,4827,4.0,3.0,400.0,14981.0,17.3,4
4381,4381,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1482,3.0,3.0,60.98,,26.5,3
4382,4382,Super built-up  Area,Ready To Move,Whitefield,2 BHK,SBoneuc,1405,2.0,2.0,84.5,14981.0,17.3,2
4383,4383,Built-up  Area,Ready To Move,Gunjur,2 BHK,Puide P,1190,2.0,2.0,40.0,16000.0,18.5,2
4384,4384,Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1174,2.0,1.0,78.0,22500.0,16.1,2
4385,4385,Plot  Area,Ready To Move,Seegehalli,2 Bedroom,,1155,2.0,0.0,72.0,,13.9,2
4386,4386,Super built-up  Area,19-Mar,Thanisandra,3 BHK,Bhe 2ko,1411,3.0,1.0,93.04,13500.0,11.5,3
4387,4387,Super built-up  Area,Ready To Move,Jalahalli West,2 BHK,Prntsax,745,2.0,0.0,50.0,,17.5,2
4388,4388,Super built-up  Area,Ready To Move,Kereguddadahalli,2 BHK,Jaood G,1000,2.0,2.0,30.0,,19.4,2
4389,4389,Super built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsen,923,2.0,1.0,50.0,10740.0,27.7,2
4390,4390,Built-up  Area,Ready To Move,Yeshwanthpur,2 BHK,IBityin,1000,2.0,2.0,32.0,,13.4,2
4391,4391,Super built-up  Area,Ready To Move,Battarahalli,2 BHK,Srhamra,1276,2.0,2.0,45.0,13389.0,12.9,2
4392,4392,Built-up  Area,Ready To Move,Devasthanagalu,3 BHK,Grmes L,1460,3.0,2.0,70.0,,18.7,3
4393,4393,Super built-up  Area,19-Jul,Yemlur,2 BHK,,1355,2.0,1.0,95.0,,11.9,2
4394,4394,Super built-up  Area,Ready To Move,Avalahalli,1 BHK,ZeodsWo,833,1.0,1.0,49.0,,9.7,1
4395,4395,Built-up  Area,Ready To Move,Bapuji Layout,8 Bedroom,,1200,8.0,,275.0,,,8
4396,4396,Plot  Area,Ready To Move,Cambridge Layout,5 Bedroom,,1750,5.0,1.0,450.0,,1.9,5
4397,4397,Super built-up  Area,18-Dec,Ramamurthy Nagar,2 BHK,Vaharvi,1200,2.0,1.0,48.0,14647.0,11.7,2
4398,4398,Super built-up  Area,Ready To Move,Yeshwanthpur,1 BHK,IBityin,669,1.0,1.0,36.85,,13.4,1
4399,4399,Plot  Area,Ready To Move,7th Phase JP Nagar,3 Bedroom,,2200,4.0,2.0,105.0,,11.0,3
4400,4400,Super built-up  Area,18-May,Koramangala,3 BHK,SRidsrc,1594,3.0,,125.0,2117.0,8.3,3
4401,4401,Super built-up  Area,Ready To Move,Kothanur,3 BHK,Somumys,1790,3.0,2.0,105.0,16375.0,11.8,3
4402,4402,Super built-up  Area,Ready To Move,NGR Layout,2 BHK,,1020,2.0,1.0,45.0,,8.6,2
4403,4403,Plot  Area,Ready To Move,Doddanekundi,4 Bedroom,,3250,5.0,1.0,850.0,14500.0,11.9,4
4404,4404,Super built-up  Area,Ready To Move,Vasantapura main road,2 BHK,,1037,2.0,1.0,36.28,,,2
4405,4405,Super built-up  Area,Ready To Move,Whitefield,3 BHK,SearkHy,1345,2.0,2.0,57.0,14981.0,17.3,3
4406,4406,Super built-up  Area,Ready To Move,Kodichikkanahalli,2 BHK,,1070,2.0,3.0,43.0,,11.3,2
4407,4407,Super built-up  Area,Ready To Move,Sector 6 HSR Layout,4 BHK,,3000,5.0,,270.0,,8.6,4
4408,4408,Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,1385,2.0,2.0,76.18,,13.4,3
4409,4409,Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Niacesa,1207,2.0,2.0,79.9,,26.5,2
4410,4410,Super built-up  Area,Ready To Move,Varthur,2 BHK,Caiseur,1140,2.0,3.0,55.5,9483.0,17.4,2
4411,4411,Built-up  Area,Ready To Move,Basavanapura,2 BHK,Papusa ,1220,2.0,2.0,68.0,,13.6,2
4412,4412,Plot  Area,Ready To Move,CQAL Layout,4 Bedroom,,3811,3.0,2.0,475.0,,,4
4413,4413,Super built-up  Area,Ready To Move,Iblur Village,4 BHK,Emine P,3596,5.0,0.0,252.0,,13.8,4
